"REF_DATE","GEO","DGUID","Type of benefit and policy","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1977-04","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","238.79","","","","2"
"1977-07","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","548.47","","","","2"
"1977-07","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","378.52","","","","2"
"1977-07","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","198.80","","","","2"
"1977-07","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","9.33","","","t","2"
"1977-07","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","17.91","","","t","2"
"1977-07","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","69.58","","","t","2"
"1977-07","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","82.90","","","","2"
"1977-07","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","169.95","","","","2"
"1977-07","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","317.82","","","","2"
"1977-07","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","230.66","","","","2"
"1977-10","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","623.74","","","","2"
"1977-10","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","444.02","","","","2"
"1977-10","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","221.49","","","","2"
"1977-10","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","9.40","","","t","2"
"1977-10","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","22.79","","","t","2"
"1977-10","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","76.76","","","t","2"
"1977-10","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","113.58","","","","2"
"1977-10","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","179.72","","","","2"
"1977-10","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","375.16","","","","2"
"1977-10","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","248.58","","","","2"
"1978-01","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","715.43","","","","2"
"1978-01","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","472.46","","","","2"
"1978-01","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","220.35","","","","2"
"1978-01","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","8.21","","","t","2"
"1978-01","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","22.30","","","t","2"
"1978-01","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","99.95","","","t","2"
"1978-01","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","121.65","","","","2"
"1978-01","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","242.97","","","","2"
"1978-01","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","407.24","","","","2"
"1978-01","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","308.19","","","","2"
"1978-04","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","777.10","","","","2"
"1978-04","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","512.81","","","","2"
"1978-04","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","234.07","","","","2"
"1978-04","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","11.77","","","t","2"
"1978-04","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","22.86","","","t","2"
"1978-04","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","108.50","","","t","2"
"1978-04","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","135.61","","","","2"
"1978-04","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","264.29","","","","2"
"1978-04","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","413.33","","","","2"
"1978-04","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","363.78","","","","2"
"1978-07","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","622.00","","","","2"
"1978-07","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","414.34","","","","2"
"1978-07","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","195.46","","","","2"
"1978-07","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","9.53","","","t","2"
"1978-07","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","18.73","","","t","2"
"1978-07","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","95.08","","","t","2"
"1978-07","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","95.54","","","","2"
"1978-07","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","207.66","","","","2"
"1978-07","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","368.74","","","","2"
"1978-07","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","253.25","","","","2"
"1978-10","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","725.42","","","","2"
"1978-10","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","463.59","","","","2"
"1978-10","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","254.79","","","","2"
"1978-10","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","11.11","","","t","2"
"1978-10","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","19.14","","","t","2"
"1978-10","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","53.40","","","t","2"
"1978-10","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","125.15","","","","2"
"1978-10","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","261.83","","","","2"
"1978-10","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","413.93","","","","2"
"1978-10","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","311.49","","","","2"
"1979-01","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","822.90","","","","2"
"1979-01","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","528.26","","","","2"
"1979-01","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","242.89","","","","2"
"1979-01","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","11.29","","","t","2"
"1979-01","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","22.28","","","t","2"
"1979-01","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","132.63","","","t","2"
"1979-01","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","119.17","","","","2"
"1979-01","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","294.64","","","","2"
"1979-01","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","503.88","","","","2"
"1979-01","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","319.02","","","","2"
"1979-04","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","836.77","","","","2"
"1979-04","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","554.07","","","","2"
"1979-04","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","240.21","","","","2"
"1979-04","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","12.17","","","t","2"
"1979-04","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","21.87","","","t","2"
"1979-04","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","146.89","","","t","2"
"1979-04","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","132.93","","","","2"
"1979-04","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","282.70","","","","2"
"1979-04","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","485.58","","","","2"
"1979-04","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","351.19","","","","2"
"1979-07","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","737.72","","","","2"
"1979-07","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","480.33","","","","2"
"1979-07","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","227.59","","","","2"
"1979-07","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","10.47","","","t","2"
"1979-07","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","19.76","","","t","2"
"1979-07","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","117.64","","","t","2"
"1979-07","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","104.87","","","","2"
"1979-07","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","257.39","","","","2"
"1979-07","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","425.08","","","","2"
"1979-07","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","312.63","","","","2"
"1979-10","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","914.10","","","","2"
"1979-10","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","577.66","","","","2"
"1979-10","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","260.46","","","","2"
"1979-10","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","11.56","","","t","2"
"1979-10","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","48.95","","","t","2"
"1979-10","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","97.89","","","t","2"
"1979-10","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","158.80","","","","2"
"1979-10","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","336.44","","","","2"
"1979-10","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","540.51","","","","2"
"1979-10","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","373.60","","","","2"
"1980-01","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","986.69","","","","2"
"1980-01","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","577.71","","","","2"
"1980-01","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","248.03","","","","2"
"1980-01","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","11.22","","","t","2"
"1980-01","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","21.76","","","t","2"
"1980-01","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","145.50","","","t","2"
"1980-01","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","151.20","","","","2"
"1980-01","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","408.98","","","","2"
"1980-01","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","644.83","","","","2"
"1980-01","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","341.86","","","","2"
"1980-04","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","1011.90","","","","2"
"1980-04","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","582.82","","","","2"
"1980-04","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","250.78","","","","2"
"1980-04","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","15.87","","","t","2"
"1980-04","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","21.93","","","t","2"
"1980-04","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","162.43","","","t","2"
"1980-04","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","131.81","","","","2"
"1980-04","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","429.07","","","","2"
"1980-04","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","647.98","","","","2"
"1980-04","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","363.92","","","","2"
"1980-07","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","838.63","","","","2"
"1980-07","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","521.59","","","","2"
"1980-07","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","249.44","","","","2"
"1980-07","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","15.10","","","t","2"
"1980-07","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","19.02","","","t","2"
"1980-07","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","113.73","","","t","2"
"1980-07","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","124.30","","","","2"
"1980-07","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","317.04","","","","2"
"1980-07","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","476.81","","","","2"
"1980-07","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","361.82","","","","2"
"1980-10","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","1021.68","","","","2"
"1980-10","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","684.54","","","","2"
"1980-10","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","284.70","","","","2"
"1980-10","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","23.97","","","t","2"
"1980-10","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","25.62","","","t","2"
"1980-10","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","176.64","","","t","2"
"1980-10","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","173.61","","","","2"
"1980-10","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","337.17","","","","2"
"1980-10","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","601.48","","","","2"
"1980-10","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","417.55","","","","2"
"1981-01","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","1196.26","","","","2"
"1981-01","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","676.91","","","","2"
"1981-01","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","274.20","","","","2"
"1981-01","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","19.47","","","t","2"
"1981-01","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","22.56","","","t","2"
"1981-01","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","194.87","","","t","2"
"1981-01","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","165.81","","","","2"
"1981-01","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","519.35","","","","2"
"1981-01","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","738.18","","","","2"
"1981-01","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","458.08","","","","2"
"1981-04","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","1214.74","","","","2"
"1981-04","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","625.58","","","","2"
"1981-04","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","270.40","","","","2"
"1981-04","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","11.47","","","t","2"
"1981-04","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","22.85","","","t","2"
"1981-04","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","176.85","","","t","2"
"1981-04","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","144.01","","","","2"
"1981-04","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","589.17","","","","2"
"1981-04","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","732.38","","","","2"
"1981-04","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","482.36","","","","2"
"1981-07","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","1413.40","","","","2"
"1981-07","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","658.52","","","","2"
"1981-07","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","284.33","","","","2"
"1981-07","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","15.69","","","t","2"
"1981-07","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","19.79","","","t","2"
"1981-07","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","199.74","","","t","2"
"1981-07","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","138.96","","","","2"
"1981-07","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","754.88","","","","2"
"1981-07","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","762.08","","","","2"
"1981-07","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","651.33","","","","2"
"1981-10","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","1624.23","","","","2"
"1981-10","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","812.51","","","","2"
"1981-10","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","313.65","","","","2"
"1981-10","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","16.39","","","t","2"
"1981-10","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","12.61","","","t","2"
"1981-10","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","239.16","","","t","2"
"1981-10","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","230.70","","","","2"
"1981-10","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","811.71","","","","2"
"1981-10","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","864.21","","","","2"
"1981-10","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","760.02","","","","2"
"1982-01","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","1516.22","","","","2"
"1982-01","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","788.46","","","","2"
"1982-01","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","312.35","","","","2"
"1982-01","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","18.08","","","t","2"
"1982-01","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","22.12","","","t","2"
"1982-01","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","251.46","","","t","2"
"1982-01","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","184.45","","","","2"
"1982-01","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","727.76","","","","2"
"1982-01","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","978.58","","","","2"
"1982-01","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","537.64","","","","2"
"1982-04","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","1427.33","","","","2"
"1982-04","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","770.66","","","","2"
"1982-04","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","278.62","","","","2"
"1982-04","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","20.48","","","t","2"
"1982-04","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","20.39","","","t","2"
"1982-04","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","261.78","","","t","2"
"1982-04","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","189.39","","","","2"
"1982-04","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","656.67","","","","2"
"1982-04","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","908.65","","","","2"
"1982-04","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","518.68","","","","2"
"1982-07","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","1261.74","","","","2"
"1982-07","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","707.01","","","","2"
"1982-07","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","297.99","","","","2"
"1982-07","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","10.51","","","t","2"
"1982-07","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","16.99","","","t","2"
"1982-07","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","224.34","","","t","2"
"1982-07","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","157.18","","","","2"
"1982-07","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","554.73","","","","2"
"1982-07","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","747.88","","","","2"
"1982-07","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","513.86","","","","2"
"1982-10","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","1529.80","","","","2"
"1982-10","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","795.65","","","","2"
"1982-10","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","330.27","","","","2"
"1982-10","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","21.63","","","t","2"
"1982-10","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","13.62","","","t","2"
"1982-10","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","224.41","","","t","2"
"1982-10","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","205.72","","","","2"
"1982-10","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","734.15","","","","2"
"1982-10","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","840.71","","","","2"
"1982-10","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","689.09","","","","2"
"1983-01","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","1543.50","","","","2"
"1983-01","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","826.34","","","","2"
"1983-01","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","324.95","","","","2"
"1983-01","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","16.98","","","t","2"
"1983-01","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","22.34","","","t","2"
"1983-01","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","266.45","","","t","2"
"1983-01","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","195.62","","","","2"
"1983-01","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","717.16","","","","2"
"1983-01","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","913.63","","","","2"
"1983-01","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","629.88","","","","2"
"1983-04","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","1418.35","","","","2"
"1983-04","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","747.18","","","","2"
"1983-04","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","305.96","","","","2"
"1983-04","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","21.94","","","t","2"
"1983-04","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","21.22","","","t","2"
"1983-04","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","221.79","","","t","2"
"1983-04","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","176.27","","","","2"
"1983-04","Canada","2016A000011124","Total, under annuities","Dollars","81","millions","6","v1840","1.8","671.17","","","","2"
"1983-04","Canada","2016A000011124","Total payments, individual policies","Dollars","81","millions","6","v1841","1.9","766.25","","","","2"
"1983-04","Canada","2016A000011124","Total payments, group policies","Dollars","81","millions","6","v1842","1.10","651.80","","","","2"
"1983-07","Canada","2016A000011124","Total, payments","Dollars","81","millions","6","v1833","1.1","1308.47","","","","2"
"1983-07","Canada","2016A000011124","Total, under life insurance","Dollars","81","millions","6","v1834","1.2","717.32","","","","2"
"1983-07","Canada","2016A000011124","Death and accidental death claims","Dollars","81","millions","6","v1835","1.3","318.18","","","","2"
"1983-07","Canada","2016A000011124","Disability benefits, income payments","Dollars","81","millions","6","v1836","1.4","12.92","","","t","2"
"1983-07","Canada","2016A000011124","Matured endowments","Dollars","81","millions","6","v1837","1.5","18.55","","","t","2"
"1983-07","Canada","2016A000011124","Surrender values","Dollars","81","millions","6","v1838","1.6","193.28","","","t","2"
"1983-07","Canada","2016A000011124","Dividends to policy holders","Dollars","81","millions","6","v1839","1.7","174.39","","","","2"
